idx,actual,predctd,prob_X1,prb_dff,msclssf,errr_ty,vldtn_t,log_exp,trade,service,recre,product,underdv,downtwn,avg_rd_,crsswl_,crv_sgn,seg_cnt,park_rd,C_DISTR,crsh_dd,crsh_vn,crash,lon_degree,lat_degree,avg_prob_diff
8319,X0,X1,0.596833765506744,0.596833765506744,1,False Positive,temporal,2.84046878132525,0.02038608,3.326048,0.1232271,0,0.005755856,1,13,1,1,2,1,6,0,0,0,-122.35,47.663,0.5831922292709351
1817,X1,X0,0.4426289498806,0.5573710501194,1,False Negative,spatial,1.61491924816411,0.139159582,5.8693983,0,0,0.116239535,1,18.6,1,1,1,1,6,0,0,0,-122.394,47.661,0.582400768995285
1817,X0,X1,0.60743048787117,0.60743048787117,1,False Positive,temporal,1.61491924816411,0.139159582,5.8693983,0,0,0.116239535,1,18.6,1,1,1,1,6,0,0,0,-122.394,47.661,0.582400768995285
13888,X0,X1,0.663385093212128,0.663385093212128,1,False Positive,spatial,2.36217706668389,0.05503586,5.643767,0.03956426,0,0.09286313,1,29.4,1,1,1,1,2,4,4,8,-122.306,47.588,0.582078278064728
13888,X1,X0,0.499228537082672,0.500771462917328,1,False Negative,temporal,2.36217706668389,0.05503586,5.643767,0.03956426,0,0.09286313,1,29.4,1,1,1,1,2,4,4,8,-122.306,47.588,0.582078278064728
5353,X0,X1,0.573354363441467,0.573354363441467,1,False Positive,spatial,2.16935460086831,0.04307249,11.21652,0.01214283,0,0.2983656,1,21.4,1,1,1,1,7,0,0,0,-122.342,47.633,0.5819598287343974
5353,X0,X1,0.590565294027328,0.590565294027328,1,False Positive,temporal,2.16935460086831,0.04307249,11.21652,0.01214283,0,0.2983656,1,21.4,1,1,1,1,7,0,0,0,-122.342,47.633,0.5819598287343974
5112,X1,X0,0.395867109298706,0.604132890701294,1,False Negative,spatial,2.20892955542312,0.02399487,4.201729000000001,0.005440676,0,0.001887468,1,21.2,2,1,1,1,6,1,1,2,-122.355,47.68,0.5817321836948395
5112,X1,X0,0.440668523311615,0.559331476688385,1,False Negative,temporal,2.20892955542312,0.02399487,4.201729000000001,0.005440676,0,0.001887468,1,21.2,2,1,1,1,6,1,1,2,-122.355,47.68,0.5817321836948395
2985,X1,X0,0.459791302680969,0.540208697319031,1,False Negative,spatial,3.78126508347323,0.153693332,19.6855121,0.001539792,0,0.049252927,1,2.5,1,1,1,1,4,0,0,0,-122.303,47.663,0.5812367051839831
2985,X0,X1,0.622264713048935,0.622264713048935,1,False Positive,temporal,3.78126508347323,0.153693332,19.6855121,0.001539792,0,0.049252927,1,2.5,1,1,1,1,4,0,0,0,-122.303,47.663,0.5812367051839831
489,X1,X0,0.386332035064697,0.613667964935303,1,False Negative,spatial,2.08335043032806,0.024413996,3.2739995,0.259863677,0,0.008627197,1,33.5,1,1,2,1,4,0,0,0,-122.342,47.664,0.5806959569454195
489,X0,X1,0.547723948955536,0.547723948955536,1,False Positive,temporal,2.08335043032806,0.024413996,3.2739995,0.259863677,0,0.008627197,1,33.5,1,1,2,1,4,0,0,0,-122.342,47.664,0.5806959569454195
1781,X1,X0,0.447097599506378,0.552902400493622,1,False Negative,spatial,2.10735122222922,0.01248667,0.3393551,0,0,0.04577391,1,10.5,1,1,2,1,6,0,0,0,-122.401,47.67,0.58056293427944206
1781,X0,X1,0.608223468065262,0.608223468065262,1,False Positive,temporal,2.10735122222922,0.01248667,0.3393551,0,0,0.04577391,1,10.5,1,1,2,1,6,0,0,0,-122.401,47.67,0.58056293427944206
7541,X0,X1,0.62666380405426,0.62666380405426,1,False Positive,spatial,0.939340583039272,0.1658172,11.5654,0.02472236,0,0.1323662,1,2.5,1,1,1,1,1,0,0,0,-122.317,47.549,0.58051224052906
7541,X0,X1,0.53436067700386,0.53436067700386,1,False Positive,temporal,0.939340583039272,0.1658172,11.5654,0.02472236,0,0.1323662,1,2.5,1,1,1,1,1,0,0,0,-122.317,47.549,0.58051224052906
3695,X0,X1,0.600673794746399,0.600673794746399,1,False Positive,spatial,2.02707393355301,0.067582018,12.6269926,0.046775404,0.002214968,0.061850362,1,12.4,1,1,2,1,3,0,0,0,-122.309,47.597,0.5804299116134646
3695,X0,X1,0.56018602848053,0.56018602848053,1,False Positive,temporal,2.02707393355301,0.067582018,12.6269926,0.046775404,0.002214968,0.061850362,1,12.4,1,1,2,1,3,0,0,0,-122.309,47.597,0.5804299116134646
13904,X0,X1,0.578880667686462,0.578880667686462,1,False Positive,spatial,2.20712176189728,0.04307249,11.21652,0.01214283,0,0.2983656,1,21.4,2,1,1,1,7,0,0,0,-122.342,47.633,0.5799697488546369
13904,X0,X1,0.581058830022812,0.581058830022812,1,False Positive,temporal,2.20712176189728,0.04307249,11.21652,0.01214283,0,0.2983656,1,21.4,2,1,1,1,7,0,0,0,-122.342,47.633,0.5799697488546369
12730,X0,X1,0.599416375160217,0.599416375160217,1,False Positive,spatial,1.47900186810474,0.04259582,9.463878,0.004414613,0,0.08715545,1,24.2,1,1,2,1,2,2,0,2,-122.283,47.556,0.5798825323581696
12730,X1,X0,0.439651310443878,0.560348689556122,1,False Negative,temporal,1.47900186810474,0.04259582,9.463878,0.004414613,0,0.08715545,1,24.2,1,1,2,1,2,2,0,2,-122.283,47.556,0.5798825323581696
13093,X0,X1,0.508876621723175,0.508876621723175,1,False Positive,spatial,3.10317771868245,0,3.505516,0.02907512,0,0.07012153,1,11.5,2,2,2,1,2,0,0,0,-122.315,47.588,0.5798706412315371
13093,X0,X1,0.650864660739899,0.650864660739899,1,False Positive,temporal,3.10317771868245,0,3.505516,0.02907512,0,0.07012153,1,11.5,2,2,2,1,2,0,0,0,-122.315,47.588,0.5798706412315371
9843,X0,X1,0.514627039432526,0.514627039432526,1,False Positive,spatial,0.852109397233972,0.219163,14.15266,0,0,0.09390916,1,20.2,1,1,1,1,1,0,0,0,-122.321,47.584,0.5798141062259674
11845,X0,X1,0.514627039432526,0.514627039432526,1,False Positive,spatial,0.885005403742793,0.219163,14.15266,0,0,0.09390916,1,20.2,1,1,1,1,1,0,0,0,-122.321,47.584,0.5798141062259674
9843,X0,X1,0.645001173019409,0.645001173019409,1,False Positive,temporal,0.852109397233972,0.219163,14.15266,0,0,0.09390916,1,20.2,1,1,1,1,1,0,0,0,-122.321,47.584,0.5798141062259674
11845,X0,X1,0.645001173019409,0.645001173019409,1,False Positive,temporal,0.885005403742793,0.219163,14.15266,0,0,0.09390916,1,20.2,1,1,1,1,1,0,0,0,-122.321,47.584,0.5798141062259674
9508,X0,X1,0.613750696182251,0.613750696182251,1,False Positive,spatial,1.39656056404106,0.005448093,0,0.5228211,0,0.06349997,1,9,1,1,1,1,1,0,0,0,-122.366,47.561,0.5797820687294004
9508,X0,X1,0.54581344127655,0.54581344127655,1,False Positive,temporal,1.39656056404106,0.005448093,0,0.5228211,0,0.06349997,1,9,1,1,1,1,1,0,0,0,-122.366,47.561,0.5797820687294004
1546,X0,X1,0.655189871788025,0.655189871788025,1,False Positive,spatial,2.5203727282092,0.001579982,4.826114,0.029075117,0,0.065195916,1,10.9,1,1,2,1,2,0,0,0,-122.317,47.588,0.5797297656536105
1546,X0,X1,0.504269659519196,0.504269659519196,1,False Positive,temporal,2.5203727282092,0.001579982,4.826114,0.029075117,0,0.065195916,1,10.9,1,1,2,1,2,0,0,0,-122.317,47.588,0.5797297656536105
4350,X1,X0,0.421059399843216,0.578940600156784,1,False Negative,spatial,2.6073030718055,0.020962971,4.0969586,0.013902389,0,0.008432297,1,11.4,1,1,2,1,6,0,0,0,-122.35,47.689,0.579390987753868
4350,X0,X1,0.579841375350952,0.579841375350952,1,False Positive,temporal,2.6073030718055,0.020962971,4.0969586,0.013902389,0,0.008432297,1,11.4,1,1,2,1,6,0,0,0,-122.35,47.689,0.579390987753868
12371,X0,X1,0.525566518306732,0.525566518306732,1,False Positive,spatial,2.42964081598162,0.05818446,5.214753,0.1111766,0,0.0396779,1,13.1,1,1,2,1,2,0,0,0,-122.286,47.564,0.5791789442300794
12371,X0,X1,0.632791370153427,0.632791370153427,1,False Positive,temporal,2.42964081598162,0.05818446,5.214753,0.1111766,0,0.0396779,1,13.1,1,1,2,1,2,0,0,0,-122.286,47.564,0.5791789442300794
6170,X1,X0,0.353269636631012,0.646730363368988,1,False Negative,spatial,1.97406252475751,0.018280867,18.5039991,0.044725931,0,0.004253693,1,15.6,2,1,1,1,4,0,0,0,-122.318,47.688,0.579069599509239
6170,X0,X1,0.51140883564949,0.51140883564949,1,False Positive,temporal,1.97406252475751,0.018280867,18.5039991,0.044725931,0,0.004253693,1,15.6,2,1,1,1,4,0,0,0,-122.318,47.688,0.579069599509239
10531,X0,X1,0.647941052913666,0.647941052913666,1,False Positive,spatial,1.5344485264045,0.02208795,19.64736,0.07227389,0,0.06151452,1,13.2,2,1,2,1,2,0,0,0,-122.268,47.527,0.5787134021520615
10531,X0,X1,0.509485751390457,0.509485751390457,1,False Positive,temporal,1.5344485264045,0.02208795,19.64736,0.07227389,0,0.06151452,1,13.2,2,1,2,1,2,0,0,0,-122.268,47.527,0.5787134021520615
1326,X1,X0,0.43846595287323,0.56153404712677,1,False Negative,spatial,1.37233856316624,0.269072758,16.0311788,0,0,0.122630399,1,12.6,2,1,2,2,5,0,5,5,-122.326,47.703,0.5783601254224775
1326,X0,X1,0.595186203718185,0.595186203718185,1,False Positive,temporal,1.37233856316624,0.269072758,16.0311788,0,0,0.122630399,1,12.6,2,1,2,2,5,0,5,5,-122.326,47.703,0.5783601254224775
9602,X1,X0,0.39253169298172,0.60746830701828,1,False Negative,spatial,2.27837412804462,0.07526489,6.743048,0.0155533,0,0.01419139,1,11.4,1,1,2,1,6,0,0,0,-122.353,47.69,0.5779973715543745
9602,X0,X1,0.548526436090469,0.548526436090469,1,False Positive,temporal,2.27837412804462,0.07526489,6.743048,0.0155533,0,0.01419139,1,11.4,1,1,2,1,6,0,0,0,-122.353,47.69,0.5779973715543745
13183,X1,X0,0.460945397615433,0.539054602384567,1,False Negative,spatial,2.5461799191145,0.01010827,2.734783,0.3266449,0,0.004413096,1,13,1,1,2,1,6,0,0,0,-122.35,47.664,0.5778256505727766
13183,X0,X1,0.616596698760986,0.616596698760986,1,False Positive,temporal,2.5461799191145,0.01010827,2.734783,0.3266449,0,0.004413096,1,13,1,1,2,1,6,0,0,0,-122.35,47.664,0.5778256505727766
138,X0,X1,0.619677126407623,0.619677126407623,1,False Positive,spatial,2.56721243328609,0,0,0.256029878,0,0.083506996,1,7.8,2,1,1,1,1,0,0,0,-122.401,47.584,0.5771910101175305
138,X0,X1,0.534704893827438,0.534704893827438,1,False Positive,temporal,2.56721243328609,0,0,0.256029878,0,0.083506996,1,7.8,2,1,1,1,1,0,0,0,-122.401,47.584,0.5771910101175305
5025,X0,X1,0.560838937759399,0.560838937759399,1,False Positive,spatial,1.50627163336118,0.005054678,20.71746,0.03864008,0,0.3098787,1,16.3,1,1,3,1,3,0,2,2,-122.305,47.646,0.57685050368309
5025,X0,X1,0.592862069606781,0.592862069606781,1,False Positive,temporal,1.50627163336118,0.005054678,20.71746,0.03864008,0,0.3098787,1,16.3,1,1,3,1,3,0,2,2,-122.305,47.646,0.57685050368309
7061,X1,X0,0.43367326259613,0.56632673740387,1,False Negative,spatial,1.52851668692467,0.072072985,16.1757895,0.08470888,0,0.009745859,1,11.4,1,1,1,1,6,0,0,0,-122.377,47.695,0.576794445514679
7061,X0,X1,0.587262153625488,0.587262153625488,1,False Positive,temporal,1.52851668692467,0.072072985,16.1757895,0.08470888,0,0.009745859,1,11.4,1,1,1,1,6,0,0,0,-122.377,47.695,0.576794445514679
13391,X0,X1,0.547164976596832,0.547164976596832,1,False Positive,spatial,2.12984245640957,0.0529489,8.401072,0.1663336,0,0.03286852,1,7.2,1,1,1,1,2,1,1,2,-122.285,47.562,0.5766465365886686
13391,X1,X0,0.393871903419495,0.606128096580505,1,False Negative,temporal,2.12984245640957,0.0529489,8.401072,0.1663336,0,0.03286852,1,7.2,1,1,1,1,2,1,1,2,-122.285,47.562,0.5766465365886686
1382,X1,X0,0.373559057712555,0.626440942287445,1,False Negative,spatial,2.70232450619578,0.033902015,7.0966538,0,0,0.00991641,1,41.2,1,1,1,2,6,0,0,0,-122.323,47.676,0.5765508264303205
1382,X0,X1,0.526660710573196,0.526660710573196,1,False Positive,temporal,2.70232450619578,0.033902015,7.0966538,0,0,0.00991641,1,41.2,1,1,1,2,6,0,0,0,-122.323,47.676,0.5765508264303205
8966,X0,X1,0.531031370162964,0.531031370162964,1,False Positive,spatial,2.11491489557943,0.02637211,20.44199,0,0,0.07372028,1,9.9,2,1,1,1,3,0,0,0,-122.306,47.596,0.5764798372983935
8966,X0,X1,0.621928304433823,0.621928304433823,1,False Positive,temporal,2.11491489557943,0.02637211,20.44199,0,0,0.07372028,1,9.9,2,1,1,1,3,0,0,0,-122.306,47.596,0.5764798372983935
5897,X0,X1,0.538451373577118,0.538451373577118,1,False Positive,spatial,3.13457375805073,0.02484842,8.478619,0.01136727,0,0.02621929,1,20.2,1,2,2,1,3,0,0,0,-122.306,47.617,0.576405867934227
5897,X0,X1,0.614360362291336,0.614360362291336,1,False Positive,temporal,3.13457375805073,0.02484842,8.478619,0.01136727,0,0.02621929,1,20.2,1,2,2,1,3,0,0,0,-122.306,47.617,0.576405867934227
6331,X1,X0,0.455936402082443,0.544063597917557,1,False Negative,spatial,2.6405194894631,0.03766484,8.224948,0.07340265,0,0.01279923,1,15.2,2,2,2,1,6,0,1,1,-122.323,47.68,0.57626149058342
6331,X0,X1,0.608459383249283,0.608459383249283,1,False Positive,temporal,2.6405194894631,0.03766484,8.224948,0.07340265,0,0.01279923,1,15.2,2,2,2,1,6,0,1,1,-122.323,47.68,0.57626149058342
3284,X1,X0,0.461605936288834,0.538394063711166,1,False Negative,spatial,1.45543537990278,0.206345923,17.7384296,0.010460519,0,0.101248898,1,17.7,1,1,2,1,6,0,1,1,-122.374,47.664,0.5760367214679716
3285,X1,X0,0.461605936288834,0.538394063711166,1,False Negative,spatial,1.43851904934699,0.206345923,17.7384296,0.010460519,0,0.101248898,1,17.7,1,1,2,1,6,0,1,1,-122.374,47.664,0.5760367214679716
3284,X0,X1,0.613679379224777,0.613679379224777,1,False Positive,temporal,1.45543537990278,0.206345923,17.7384296,0.010460519,0,0.101248898,1,17.7,1,1,2,1,6,0,1,1,-122.374,47.664,0.5760367214679716
3285,X0,X1,0.613679379224777,0.613679379224777,1,False Positive,temporal,1.43851904934699,0.206345923,17.7384296,0.010460519,0,0.101248898,1,17.7,1,1,2,1,6,0,1,1,-122.374,47.664,0.5760367214679716
2785,X1,X0,0.394060850143433,0.605939149856567,1,False Negative,spatial,1.20896029802309,0.090495533,7.4307667,0.007732657,0,0.046753394,1,11.9,1,2,2,1,5,0,0,0,-122.341,47.705,0.5756692439317701
2785,X0,X1,0.545399338006973,0.545399338006973,1,False Positive,temporal,1.20896029802309,0.090495533,7.4307667,0.007732657,0,0.046753394,1,11.9,1,2,2,1,5,0,0,0,-122.341,47.705,0.5756692439317701
4851,X0,X1,0.641033351421356,0.641033351421356,1,False Positive,spatial,1.90957804738269,0.039968846,8.7939765,0.001201717,0,0.125188424,1,12.1,1,1,2,1,2,0,0,0,-122.279,47.535,0.5754103511571884
4851,X0,X1,0.509787350893021,0.509787350893021,1,False Positive,temporal,1.90957804738269,0.039968846,8.7939765,0.001201717,0,0.125188424,1,12.1,1,1,2,1,2,0,0,0,-122.279,47.535,0.5754103511571884
1786,X1,X0,0.470324486494064,0.529675513505936,1,False Negative,spatial,1.37181785008374,0.106393823,13.1412178,0.002172536,0,0.045490353,1,10.5,2,2,1,1,6,0,1,1,-122.396,47.669,0.574568569660187
1786,X0,X1,0.619461625814438,0.619461625814438,1,False Positive,temporal,1.37181785008374,0.106393823,13.1412178,0.002172536,0,0.045490353,1,10.5,2,2,1,1,6,0,1,1,-122.396,47.669,0.574568569660187
13852,X1,X0,0.380674958229065,0.619325041770935,1,False Negative,spatial,2.28084647559264,0.024031373,7.815253,0.025260675,0,0.005363064,1,20.6,2,1,1,2,6,0,1,1,-122.326,47.676,0.574483573436737
13852,X0,X1,0.529642105102539,0.529642105102539,1,False Positive,temporal,2.28084647559264,0.024031373,7.815253,0.025260675,0,0.005363064,1,20.6,2,1,1,2,6,0,1,1,-122.326,47.676,0.574483573436737
4413,X1,X0,0.353269636631012,0.646730363368988,1,False Negative,spatial,1.99362791801249,0.018280867,18.5039991,0.044725931,0,0.004253693,1,19.2,2,1,1,1,4,0,0,0,-122.318,47.688,0.5741729140281675
4413,X0,X1,0.501615464687347,0.501615464687347,1,False Positive,temporal,1.99362791801249,0.018280867,18.5039991,0.044725931,0,0.004253693,1,19.2,2,1,1,1,4,0,0,0,-122.318,47.688,0.5741729140281675
13246,X0,X1,0.547550857067108,0.547550857067108,1,False Positive,spatial,1.93255234717043,0.003211371,13.3782,0.05944596,0,0.0383474,1,11.7,2,1,2,1,3,0,1,1,-122.302,47.604,0.574125200510025
13246,X0,X1,0.600699543952942,0.600699543952942,1,False Positive,temporal,1.93255234717043,0.003211371,13.3782,0.05944596,0,0.0383474,1,11.7,2,1,2,1,3,0,1,1,-122.302,47.604,0.574125200510025
3727,X1,X0,0.498488247394562,0.501511752605438,1,False Negative,spatial,1.14904424086222,0.224462787,3.0348338,0.271302856,0,0.021790762,1,4,1,1,1,1,4,0,0,0,-122.294,47.665,0.573794648051262
3727,X0,X1,0.646077543497086,0.646077543497086,1,False Positive,temporal,1.14904424086222,0.224462787,3.0348338,0.271302856,0,0.021790762,1,4,1,1,1,1,4,0,0,0,-122.294,47.665,0.573794648051262
4423,X1,X0,0.430142402648926,0.569857597351074,1,False Negative,spatial,1.44136547022067,0.203591472,6.2961703,0,0,0.033702018,1,2,1,1,1,1,5,0,0,0,-122.346,47.732,0.573082700371742
4423,X0,X1,0.57630780339241,0.57630780339241,1,False Positive,temporal,1.44136547022067,0.203591472,6.2961703,0,0,0.033702018,1,2,1,1,1,1,5,0,0,0,-122.346,47.732,0.573082700371742
1103,X0,X1,0.643762528896332,0.643762528896332,1,False Positive,spatial,2.56705159862266,0.005055414,5.1463829,0.060975593,0,0.095744113,1,24.7,2,1,2,1,3,0,2,2,-122.304,47.644,0.5721305161714555
1103,X0,X1,0.500498503446579,0.500498503446579,1,False Positive,temporal,2.56705159862266,0.005055414,5.1463829,0.060975593,0,0.095744113,1,24.7,2,1,2,1,3,0,2,2,-122.304,47.644,0.5721305161714555
7894,X0,X1,0.639602541923523,0.639602541923523,1,False Positive,spatial,0.652001705915349,0.08624079,14.30995,0.02217722,0,0.1062251,1,7.7,1,1,2,1,2,0,0,0,-122.301,47.578,0.572049602866173
7894,X0,X1,0.504496663808823,0.504496663808823,1,False Positive,temporal,0.652001705915349,0.08624079,14.30995,0.02217722,0,0.1062251,1,7.7,1,1,2,1,2,0,0,0,-122.301,47.578,0.572049602866173
7777,X1,X0,0.461879283189774,0.538120716810226,1,False Negative,spatial,2.38811642431893,0.07031238,2.94,0.09454195,0,0.003804283,1,14.6,1,1,2,1,4,0,0,0,-122.333,47.661,0.5717625617980955
7777,X0,X1,0.605404406785965,0.605404406785965,1,False Positive,temporal,2.38811642431893,0.07031238,2.94,0.09454195,0,0.003804283,1,14.6,1,1,2,1,4,0,0,0,-122.333,47.661,0.5717625617980955
6554,X0,X1,0.550731360912323,0.550731360912323,1,False Positive,spatial,2.60898518920789,0.027347938,2.7467168,0.008898199,0,0.180493042,1,34.4,2,1,2,1,2,0,3,3,-122.27,47.517,0.571470707654953
6554,X0,X1,0.592210054397583,0.592210054397583,1,False Positive,temporal,2.60898518920789,0.027347938,2.7467168,0.008898199,0,0.180493042,1,34.4,2,1,2,1,2,0,3,3,-122.27,47.517,0.571470707654953
10778,X0,X1,0.586282432079315,0.586282432079315,1,False Positive,spatial,1.79083663624,0.1291378,11.44876,0.01605581,0,0.1463514,1,5.6,1,1,1,1,7,0,0,0,-122.344,47.625,0.5711082965135574
10778,X0,X1,0.5559341609478,0.5559341609478,1,False Positive,temporal,1.79083663624,0.1291378,11.44876,0.01605581,0,0.1463514,1,5.6,1,1,1,1,7,0,0,0,-122.344,47.625,0.5711082965135574
11659,X0,X1,0.601109802722931,0.601109802722931,1,False Positive,spatial,1.96079178482439,0.03756877,2.524481,0.001665073,0,0.080434050000000007,1,4.400000000000001,1,1,2,1,2,0,0,0,-122.309,47.588,0.570888191461563
11659,X0,X1,0.540666580200195,0.540666580200195,1,False Positive,temporal,1.96079178482439,0.03756877,2.524481,0.001665073,0,0.080434050000000007,1,4.400000000000001,1,1,2,1,2,0,0,0,-122.309,47.588,0.570888191461563
8144,X1,X0,0.410166501998901,0.589833498001099,1,False Negative,spatial,2.62259366240795,0.1007794,14.10879,0.001936971,0,0.2007808,1,8,2,1,1,1,6,0,0,0,-122.361,47.654,0.570855587720871
8144,X0,X1,0.551877677440643,0.551877677440643,1,False Positive,temporal,2.62259366240795,0.1007794,14.10879,0.001936971,0,0.2007808,1,8,2,1,1,1,6,0,0,0,-122.361,47.654,0.570855587720871
13974,X0,X1,0.627522885799408,0.627522885799408,1,False Positive,spatial,1.56285978094526,0,21.42635,0,0,0.06542911,1,31.4,1,1,1,1,2,1,0,1,-122.313,47.572,0.5708189010620115
13974,X1,X0,0.485885083675385,0.514114916324615,1,False Negative,temporal,1.56285978094526,0,21.42635,0,0,0.06542911,1,31.4,1,1,1,1,2,1,0,1,-122.313,47.572,0.5708189010620115
11674,X1,X0,0.380390018224716,0.619609981775284,1,False Negative,spatial,2.05569625085471,0.07391316,6.443517,0.0146442,0,0.0241055,1,9.4,1,1,2,1,6,0,0,0,-122.353,47.692,0.5706282407045364
11674,X0,X1,0.521646499633789,0.521646499633789,1,False Positive,temporal,2.05569625085471,0.07391316,6.443517,0.0146442,0,0.0241055,1,9.4,1,1,2,1,6,0,0,0,-122.353,47.692,0.5706282407045364
5728,X1,X0,0.394186526536942,0.605813473463058,1,False Negative,spatial,2.43294253062531,0.04540449,1.341589,0.05518415,0,0.01271719,1,10,1,1,2,1,6,0,0,0,-122.371,47.671,0.570617839694023
5728,X0,X1,0.535422205924988,0.535422205924988,1,False Positive,temporal,2.43294253062531,0.04540449,1.341589,0.05518415,0,0.01271719,1,10,1,1,2,1,6,0,0,0,-122.371,47.671,0.570617839694023
7234,X1,X0,0.382546663284302,0.617453336715698,1,False Negative,spatial,1.6406953169548,0,17.80933,3.65e-5,0,0.007901854,1,14,1,1,2,1,5,0,0,0,-122.336,47.694,0.5700568109750745
7234,X0,X1,0.522660285234451,0.522660285234451,1,False Positive,temporal,1.6406953169548,0,17.80933,3.65e-5,0,0.007901854,1,14,1,1,2,1,5,0,0,0,-122.336,47.694,0.5700568109750745
12143,X0,X1,0.605068564414978,0.605068564414978,1,False Positive,spatial,1.98611715941377,0.07304129,6.167081,0.08719089,0,0.03552951,1,15.4,1,1,2,1,1,4,1,5,-122.385,47.581,0.569271147251129
12143,X1,X0,0.46652626991272,0.53347373008728,1,False Negative,temporal,1.98611715941377,0.07304129,6.167081,0.08719089,0,0.03552951,1,15.4,1,1,2,1,1,4,1,5,-122.385,47.581,0.569271147251129
12262,X0,X1,0.618013978004456,0.618013978004456,1,False Positive,spatial,1.30415318966374,0.03935523,14.68541,0.02037231,0,0.1003011,1,9.6,2,1,2,1,2,0,0,0,-122.317,47.555,0.5691167116165166
12262,X0,X1,0.520219445228577,0.520219445228577,1,False Positive,temporal,1.30415318966374,0.03935523,14.68541,0.02037231,0,0.1003011,1,9.6,2,1,2,1,2,0,0,0,-122.317,47.555,0.5691167116165166
7097,X1,X0,0.425341576337814,0.574658423662186,1,False Negative,spatial,2.76304339607958,0.009908347,1.921806,0.07138785,0,0.005968232,1,13,1,1,2,1,6,0,0,0,-122.354,47.663,0.568985685706139
7097,X0,X1,0.563312947750092,0.563312947750092,1,False Positive,temporal,2.76304339607958,0.009908347,1.921806,0.07138785,0,0.005968232,1,13,1,1,2,1,6,0,0,0,-122.354,47.663,0.568985685706139
8133,X0,X1,0.605745792388916,0.605745792388916,1,False Positive,spatial,1.99157143479665,0.002588067,4.369564600000001,0,0,0.149697966,1,8.800000000000002,1,1,2,1,2,0,0,0,-122.289,47.534,0.5687004923820496
8133,X0,X1,0.531655192375183,0.531655192375183,1,False Positive,temporal,1.99157143479665,0.002588067,4.369564600000001,0,0,0.149697966,1,8.800000000000002,1,1,2,1,2,0,0,0,-122.289,47.534,0.5687004923820496
9410,X1,X0,0.363410413265228,0.636589586734772,1,False Negative,spatial,1.21959822680858,0.2144324,6.127218,0.2217032,0,0.02295384,1,2,1,1,1,1,4,0,0,0,-122.294,47.664,0.568493589758873
9410,X0,X1,0.500397592782974,0.500397592782974,1,False Positive,temporal,1.21959822680858,0.2144324,6.127218,0.2217032,0,0.02295384,1,2,1,1,1,1,4,0,0,0,-122.294,47.664,0.568493589758873
7349,X0,X1,0.578387498855591,0.578387498855591,1,False Positive,spatial,2.77577983239654,0.03870219,7.417296,0.07600421,0,0.03939932,1,7.8,1,1,1,1,7,0,0,0,-122.363,47.626,0.568363353610039
7349,X0,X1,0.558339208364487,0.558339208364487,1,False Positive,temporal,2.77577983239654,0.03870219,7.417296,0.07600421,0,0.03939932,1,7.8,1,1,1,1,7,0,0,0,-122.363,47.626,0.568363353610039
6617,X1,X0,0.375334322452545,0.624665677547455,1,False Negative,spatial,2.35282957349046,0.038817087,1.0811539,0.002996419,0,0.031369532,1,9.7,1,1,2,1,5,0,0,0,-122.35,47.698,0.5679263323545455
6617,X0,X1,0.511186987161636,0.511186987161636,1,False Positive,temporal,2.35282957349046,0.038817087,1.0811539,0.002996419,0,0.031369532,1,9.7,1,1,2,1,5,0,0,0,-122.35,47.698,0.5679263323545455
10092,X1,X0,0.392344534397125,0.607655465602875,1,False Negative,spatial,2.68132099948772,0.019425036,2.1120308,0.057412163,0,0.039487342,1,9.7,2,1,2,1,4,0,0,0,-122.285,47.667,0.567921116948128
10092,X0,X1,0.528186768293381,0.528186768293381,1,False Positive,temporal,2.68132099948772,0.019425036,2.1120308,0.057412163,0,0.039487342,1,9.7,2,1,2,1,4,0,0,0,-122.285,47.667,0.567921116948128
5447,X1,X0,0.448672354221344,0.551327645778656,1,False Negative,spatial,1.56489664973228,0.09704629,11.39789,0,0,0.03815445,1,10,1,1,2,1,4,0,0,0,-122.34,47.651,0.5672599226236346
5447,X0,X1,0.583192199468613,0.583192199468613,1,False Positive,temporal,1.56489664973228,0.09704629,11.39789,0,0,0.03815445,1,10,1,1,2,1,4,0,0,0,-122.34,47.651,0.5672599226236346
7676,X1,X0,0.381602317094803,0.618397682905197,1,False Negative,spatial,1.48788188027901,0.1635731,15.74594,0.04174016,0,0.06081427,1,12,1,1,1,1,6,0,0,0,-122.371,47.664,0.5661397725343705
7676,X0,X1,0.513881862163544,0.513881862163544,1,False Positive,temporal,1.48788188027901,0.1635731,15.74594,0.04174016,0,0.06081427,1,12,1,1,1,1,6,0,0,0,-122.371,47.664,0.5661397725343705
2406,X1,X0,0.489070296287537,0.510929703712463,1,False Negative,spatial,2.1409490279951,0.314388886,3.4587389,4.45e-5,0,0.058150384,1,3.3,1,1,1,1,5,0,0,0,-122.347,47.728,0.5660262852907181
2406,X0,X1,0.621122866868973,0.621122866868973,1,False Positive,temporal,2.1409490279951,0.314388886,3.4587389,4.45e-5,0,0.058150384,1,3.3,1,1,1,1,5,0,0,0,-122.347,47.728,0.5660262852907181
11469,X1,X0,0.426151275634766,0.573848724365234,1,False Negative,spatial,2.11450433328831,0.1020509,8.007527,7.94e-6,0,0.02855689,1,17.8,1,2,2,1,6,0,0,0,-122.366,47.664,0.565491512417793
