"idx","actual","predicted","prob_X1","prob_diff","misclassified","error_type","validation_type","log_exp","trade","service","recre","product","underdev","downtown","avg_road_w","crosswalk_","curve_sign","seg_count","park_ride","C_DISTRICT","crsh_oddyr","crsh_eveny","crash","lon","lat"
"4647","X1","X0",0.285315603017807,0.714684396982193,TRUE,"False Negative","spatial",-0.195771486062665,0,14.3502227,0.228207108,0,0.002809226,1,27.69059266,1,1,3,2,5,2,0,2,1191639.126,880726.9385
"4647","X1","X0",0.409954965114594,0.590045034885406,TRUE,"False Negative","temporal",-0.195771486062665,0,14.3502227,0.228207108,0,0.002809226,1,27.69059266,1,1,3,2,5,2,0,2,1191639.126,880726.9385
"6737","X1","X0",0.481382101774216,0.518617898225784,TRUE,"False Negative","spatial",2.02808173757606,0.01592821,5.377535,0.00061417,0,0.0226621,1,9.5,1,1,2,1,6,1,0,1,1184342,852657
"6737","X1","X0",0.214031338691711,0.785968661308289,TRUE,"False Negative","temporal",2.02808173757606,0.01592821,5.377535,0.00061417,0,0.0226621,1,9.5,1,1,2,1,6,1,0,1,1184342,852657
"5121","X1","X0",0.464534372091293,0.535465627908707,TRUE,"False Negative","spatial",2.7615114490379,0.09348431,5.542465,0.03165521,0,0.0470863,1,10,1,1,2,1,6,0,0,0,1174717,858086.7
"5121","X0","X1",0.769046902656555,0.769046902656555,TRUE,"False Positive","temporal",2.7615114490379,0.09348431,5.542465,0.03165521,0,0.0470863,1,10,1,1,2,1,6,0,0,0,1174717,858086.7
"11483","X0","X1",0.732939481735229,0.732939481735229,TRUE,"False Positive","spatial",2.65703065464448,0.009970888,6.858498,0.03027792,0,0.0693582,1,10.8,1,1,2,1,3,0,0,0,1194476,833321.5
"11483","X0","X1",0.571215242147446,0.571215242147446,TRUE,"False Positive","temporal",2.65703065464448,0.009970888,6.858498,0.03027792,0,0.0693582,1,10.8,1,1,2,1,3,0,0,0,1194476,833321.5
"610","X0","X1",0.636671960353851,0.636671960353851,TRUE,"False Positive","spatial",1.26077701638345,0,13.8480688,0.034788522,0,0.192588291,1,20.7,2,1,2,1,2,0,0,0,1204966.677,799354.2403
"610","X0","X1",0.667246431112289,0.667246431112289,TRUE,"False Positive","temporal",1.26077701638345,0,13.8480688,0.034788522,0,0.192588291,1,20.7,2,1,2,1,2,0,0,0,1204966.677,799354.2403
"4915","X1","X0",0.245169445872307,0.754830554127693,TRUE,"False Negative","spatial",1.3047782729041,0.44886733,17.0688966,0.033043745,0,0.041125845,1,4.2,1,1,2,1,5,2,3,5,1186278.524,876563.0821
"4915","X1","X0",0.45163094997406,0.54836905002594,TRUE,"False Negative","temporal",1.3047782729041,0.44886733,17.0688966,0.033043745,0,0.041125845,1,4.2,1,1,2,1,5,2,3,5,1186278.524,876563.0821
"5776","X1","X0",0.298459202051163,0.701540797948837,TRUE,"False Negative","spatial",1.9568467644774,0.042845144,2.8522115,0.000924825,0,0.011523782,1,19.4,1,1,1,1,4,1,1,2,1185425.878,854353.186499999
"5776","X1","X0",0.398778200149536,0.601221799850464,TRUE,"False Negative","temporal",1.9568467644774,0.042845144,2.8522115,0.000924825,0,0.011523782,1,19.4,1,1,1,1,4,1,1,2,1185425.878,854353.186499999
"4516","X0","X1",0.754282176494598,0.754282176494598,TRUE,"False Positive","spatial",1.24027691451755,0.07807111,12.7389687,0.076780452,0,0.03762647,1,17.4,1,1,1,1,7,1,0,1,1179039.242,842561.7653
"4516","X1","X0",0.451561331748962,0.548438668251038,TRUE,"False Negative","temporal",1.24027691451755,0.07807111,12.7389687,0.076780452,0,0.03762647,1,17.4,1,1,1,1,7,1,0,1,1179039.242,842561.7653
"1500","X1","X0",0.287623077630997,0.712376922369003,TRUE,"False Negative","spatial",2.91404158772787,0.06833518,6.4982408,0.044003647,0,0.014903032,1,10.5,2,1,1,1,4,0,1,1,1192603.689,856274.8242
"1500","X0","X1",0.590258598327637,0.590258598327637,TRUE,"False Positive","temporal",2.91404158772787,0.06833518,6.4982408,0.044003647,0,0.014903032,1,10.5,2,1,1,1,4,0,1,1,1192603.689,856274.8242
"6511","X1","X0",0.211560949683189,0.788439050316811,TRUE,"False Negative","spatial",1.36922197997877,0.109298,1.796468,0.01634779,0,0.03835021,1,11.6,1,1,1,1,5,0,0,0,1193606,871371.4
"6511","X0","X1",0.513420581817627,0.513420581817627,TRUE,"False Positive","temporal",1.36922197997877,0.109298,1.796468,0.01634779,0,0.03835021,1,11.6,1,1,1,1,5,0,0,0,1193606,871371.4
"12827","X0","X1",0.726788938045502,0.726788938045502,TRUE,"False Positive","spatial",1.89562985711341,0.02979855,26.19454,0.03759415,0,0.1368221,1,11.3,2,1,1,1,7,0,0,0,1181777,849793.7
"12827","X0","X1",0.575002819299698,0.575002819299698,TRUE,"False Positive","temporal",1.89562985711341,0.02979855,26.19454,0.03759415,0,0.1368221,1,11.3,2,1,1,1,7,0,0,0,1181777,849793.7
"13018","X1","X0",0.43760159611702,0.56239840388298,TRUE,"False Negative","spatial",1.40298533944611,0.0171604,0.744032,0.02514889,0,0.008380019,1,13,2,1,2,1,4,3,1,4,1196821,860004.5
"13018","X1","X0",0.260659456253052,0.739340543746948,TRUE,"False Negative","temporal",1.40298533944611,0.0171604,0.744032,0.02514889,0,0.008380019,1,13,2,1,2,1,4,3,1,4,1196821,860004.5
"6169","X1","X0",0.418605774641037,0.581394225358963,TRUE,"False Negative","spatial",1.65079732866496,0.01830042,11.48398,0.0294393,0,0.002030133,1,6.9,1,1,2,1,4,1,0,1,1192072,864252.7
"6169","X1","X0",0.27990847826004,0.72009152173996,TRUE,"False Negative","temporal",1.65079732866496,0.01830042,11.48398,0.0294393,0,0.002030133,1,6.9,1,1,2,1,4,1,0,1,1192072,864252.7
"9902","X0","X1",0.697293221950531,0.697293221950531,TRUE,"False Positive","spatial",2.16770589517496,0.07184272,17.13959,0.05480139,0.002214968,0.06813402,1,12.8,1,1,2,1,3,0,1,1,1193479,832075.3
"9902","X0","X1",0.603523403406143,0.603523403406143,TRUE,"False Positive","temporal",2.16770589517496,0.07184272,17.13959,0.05480139,0.002214968,0.06813402,1,12.8,1,1,2,1,3,0,1,1,1193479,832075.3
"745","X0","X1",0.714202523231506,0.714202523231506,TRUE,"False Positive","spatial",1.38889154302423,0.019043188,5.0295649,0,0,0.196431194,1,12.6,1,1,1,1,7,1,0,1,1185182.943,847378.9342
"745","X1","X0",0.414343893527985,0.585656106472015,TRUE,"False Negative","temporal",1.38889154302423,0.019043188,5.0295649,0,0,0.196431194,1,12.6,1,1,1,1,7,1,0,1,1185182.943,847378.9342
"8389","X1","X0",0.216924220323563,0.783075779676437,TRUE,"False Negative","spatial",1.6269641780455,0.1442721,7.909417,0.04076772,0,0.0309149,1,7.5,1,1,1,1,6,0,0,0,1179453,856600.6
"8389","X0","X1",0.516432821750641,0.516432821750641,TRUE,"False Positive","temporal",1.6269641780455,0.1442721,7.909417,0.04076772,0,0.0309149,1,7.5,1,1,1,1,6,0,0,0,1179453,856600.6
"6771","X1","X0",0.25747412443161,0.74252587556839,TRUE,"False Negative","spatial",2.32547508399004,0.1114354,10.74519,0.03416615,0,0.0373437,1,16.9,1,1,2,1,5,0,0,0,1198645,874479.8
"6771","X0","X1",0.556464195251465,0.556464195251465,TRUE,"False Positive","temporal",2.32547508399004,0.1114354,10.74519,0.03416615,0,0.0373437,1,16.9,1,1,2,1,5,0,0,0,1198645,874479.8
"63","X0","X1",0.679015159606934,0.679015159606934,TRUE,"False Positive","spatial",1.22191700543875,0.066600703,12.6553192,0,0,0.165231524,1,13.3,1,1,2,1,1,0,0,0,1180169.423,807884.4273
"63","X0","X1",0.619969487190247,0.619969487190247,TRUE,"False Positive","temporal",1.22191700543875,0.066600703,12.6553192,0,0,0.165231524,1,13.3,1,1,2,1,1,0,0,0,1180169.423,807884.4273
"13683","X0","X1",0.589780628681183,0.589780628681183,TRUE,"False Positive","spatial",2.70494038878693,0.05260317,10.28831,0.008735385,0,0.03454196,1,10.4,1,1,2,1,3,0,0,0,1192642,839064.8
"13683","X0","X1",0.708798199892044,0.708798199892044,TRUE,"False Positive","temporal",2.70494038878693,0.05260317,10.28831,0.008735385,0,0.03454196,1,10.4,1,1,2,1,3,0,0,0,1192642,839064.8
"10599","X0","X1",0.531574428081512,0.531574428081512,TRUE,"False Positive","spatial",2.51489986635767,0.146152117,30.0358759,0.005084883,0,0.067145313,1,17.2,1,1,1,1,3,0,0,0,1191653.157,836099.7972
"10599","X0","X1",0.766559049487114,0.766559049487114,TRUE,"False Positive","temporal",2.51489986635767,0.146152117,30.0358759,0.005084883,0,0.067145313,1,17.2,1,1,1,1,3,0,0,0,1191653.157,836099.7972
"8102","X0","X1",0.502306640148163,0.502306640148163,TRUE,"False Positive","spatial",3.16590356171649,0.04715306,9.473338,0.02916252,0,0.02810156,1,14.5,2,1,2,1,3,0,1,1,1193605,836474.9
"8102","X0","X1",0.795544475317001,0.795544475317001,TRUE,"False Positive","temporal",3.16590356171649,0.04715306,9.473338,0.02916252,0,0.02810156,1,14.5,2,1,2,1,3,0,1,1,1193605,836474.9
"13056","X0","X1",0.772274076938629,0.772274076938629,TRUE,"False Positive","spatial",-0.087586327867402,0.05871777,0.5292999,0.01035408,0,0.08476738,1,2.8,1,1,2,1,1,0,0,0,1178462,821124.8
"13056","X0","X1",0.524283975362778,0.524283975362778,TRUE,"False Positive","temporal",-0.087586327867402,0.05871777,0.5292999,0.01035408,0,0.08476738,1,2.8,1,1,2,1,1,0,0,0,1178462,821124.8
"3291","X1","X0",0.237159162759781,0.762840837240219,TRUE,"False Negative","spatial",2.16299193704702,0.02784882,11.5307525,0.01159012,0,0.008800597,1,10.8,2,1,2,1,6,0,0,0,1178837.228,859839.5709
"3291","X0","X1",0.532585024833679,0.532585024833679,TRUE,"False Positive","temporal",2.16299193704702,0.02784882,11.5307525,0.01159012,0,0.008800597,1,10.8,2,1,2,1,6,0,0,0,1178837.228,859839.5709
"10815","X1","X0",0.454317301511765,0.545682698488235,TRUE,"False Negative","spatial",2.25174120108058,0.08661992,8.491303,0.07045889,0,0.04386113,1,11,1,1,2,1,4,0,0,0,1193087,858836.3
"10815","X0","X1",0.749609053134918,0.749609053134918,TRUE,"False Positive","temporal",2.25174120108058,0.08661992,8.491303,0.07045889,0,0.04386113,1,11,1,1,2,1,4,0,0,0,1193087,858836.3
"8568","X1","X0",0.31794136762619,0.68205863237381,TRUE,"False Negative","spatial",1.37231722100641,0.07881367,5.12501,0.003420541,0,0.008235809,1,11,2,1,2,1,6,0,0,0,1182127,864284.8
"8568","X0","X1",0.612979054450989,0.612979054450989,TRUE,"False Positive","temporal",1.37231722100641,0.07881367,5.12501,0.003420541,0,0.008235809,1,11,2,1,2,1,6,0,0,0,1182127,864284.8
"5461","X1","X0",0.226881191134453,0.773118808865547,TRUE,"False Negative","spatial",2.28448503300524,0.00188851,0.2015421,0,0,0.002446487,1,18.4,2,1,3,1,6,0,0,0,1172700.4,858404.7881
"5461","X0","X1",0.52188041806221,0.52188041806221,TRUE,"False Positive","temporal",2.28448503300524,0.00188851,0.2015421,0,0,0.002446487,1,18.4,2,1,3,1,6,0,0,0,1172700.4,858404.7881
"6892","X1","X0",0.357768714427948,0.642231285572052,TRUE,"False Negative","spatial",2.61582540095285,0.07019476,9.716249,0.01827373,0,0.01065234,1,16.6,2,1,2,1,4,0,0,0,1186819,854321.3
"6892","X0","X1",0.652559667825699,0.652559667825699,TRUE,"False Positive","temporal",2.61582540095285,0.07019476,9.716249,0.01827373,0,0.01065234,1,16.6,2,1,2,1,4,0,0,0,1186819,854321.3
"1569","X1","X0",0.394709646701813,0.605290353298187,TRUE,"False Negative","spatial",1.98608716415903,0.00274524,0.7956734,0,0,0.00227691,1,25.8,2,1,1,1,6,1,1,2,1180583.54,861096.525
"1569","X1","X0",0.310602307319641,0.689397692680359,TRUE,"False Negative","temporal",1.98608716415903,0.00274524,0.7956734,0,0,0.00227691,1,25.8,2,1,1,1,6,1,1,2,1180583.54,861096.525
"11517","X0","X1",0.536461651325226,0.536461651325226,TRUE,"False Positive","spatial",2.45351801558284,0.04868492,22.05977,0.00678023,0,0.05177087,1,10,1,1,2,1,3,0,0,0,1196311,830522.8
"11517","X0","X1",0.758036449551582,0.758036449551582,TRUE,"False Positive","temporal",2.45351801558284,0.04868492,22.05977,0.00678023,0,0.05177087,1,10,1,1,2,1,3,0,0,0,1196311,830522.8
"9881","X0","X1",0.713209807872772,0.713209807872772,TRUE,"False Positive","spatial",2.27732283520934,0.00987255,9.195304,0.06967243,0,0.07506904,1,7.2,1,1,2,1,2,0,0,0,1192686,817394.299999999
"9881","X0","X1",0.580651134252548,0.580651134252548,TRUE,"False Positive","temporal",2.27732283520934,0.00987255,9.195304,0.06967243,0,0.07506904,1,7.2,1,1,2,1,2,0,0,0,1192686,817394.299999999
"3829","X0","X1",0.715529680252075,0.715529680252075,TRUE,"False Positive","spatial",0.726819724428764,0.077123588,12.7573621,0.051996771,0,0.0742524,1,12.7,1,1,1,1,2,0,0,0,1196660.18,825462.5396
"3829","X0","X1",0.578227579593658,0.578227579593658,TRUE,"False Positive","temporal",0.726819724428764,0.077123588,12.7573621,0.051996771,0,0.0742524,1,12.7,1,1,1,1,2,0,0,0,1196660.18,825462.5396
"11963","X1","X0",0.479524612426758,0.520475387573242,TRUE,"False Negative","spatial",2.04984453988038,0.01884615,1.611968,0.1017983,0,0.00207854,1,16,1,1,2,1,4,2,2,4,1188561,855612.7
"11963","X1","X0",0.227246761322021,0.772753238677979,TRUE,"False Negative","temporal",2.04984453988038,0.01884615,1.611968,0.1017983,0,0.00207854,1,16,1,1,2,1,4,2,2,4,1188561,855612.7
"7198","X1","X0",0.324689924716949,0.675310075283051,TRUE,"False Negative","spatial",2.08162069091019,0.04111396,6.391935,0.000924825,0,0.01177907,1,18.4,1,1,2,1,4,1,0,1,1185855,854343.5
"7198","X1","X0",0.382242619991302,0.617757380008698,TRUE,"False Negative","temporal",2.08162069091019,0.04111396,6.391935,0.000924825,0,0.01177907,1,18.4,1,1,2,1,4,1,0,1,1185855,854343.5
"13043","X0","X1",0.754982888698578,0.754982888698578,TRUE,"False Positive","spatial",2.27724302158762,0.01818336,8.722126,0,0,0.437058,1,4.5,1,2,1,1,3,0,0,0,1189460,845293.1
"13043","X0","X1",0.536708295345306,0.536708295345306,TRUE,"False Positive","temporal",2.27724302158762,0.01818336,8.722126,0,0,0.437058,1,4.5,1,2,1,1,3,0,0,0,1189460,845293.1
"4494","X0","X1",0.675350606441498,0.675350606441498,TRUE,"False Positive","spatial",2.37978088039729,0.010824935,11.2278284,0.07280413,0,0.092831322,1,12.4,1,1,1,1,2,1,0,1,1196831.305,809310.6342
"4494","X1","X0",0.383864462375641,0.616135537624359,TRUE,"False Negative","temporal",2.37978088039729,0.010824935,11.2278284,0.07280413,0,0.092831322,1,12.4,1,1,1,1,2,1,0,1,1196831.305,809310.6342
"2388","X0","X1",0.66245836019516,0.66245836019516,TRUE,"False Positive","spatial",2.19876887294082,0.036908522,11.7650009,0.06955757,0.002214968,0.069076961,1,10.8,2,1,2,1,3,1,0,1,1194115.192,831753.0879
"2388","X1","X0",0.371202647686005,0.628797352313995,TRUE,"False Negative","temporal",2.19876887294082,0.036908522,11.7650009,0.06955757,0.002214968,0.069076961,1,10.8,2,1,2,1,3,1,0,1,1194115.192,831753.0879
"1740","X1","X0",0.332876771688461,0.667123228311539,TRUE,"False Negative","spatial",1.61996402704742,0.230914376,18.9017932,0.12958608,0,0.024551123,1,6.3,1,1,1,1,4,0,0,0,1198428.433,854677.8383
"1740","X0","X1",0.6236512362957,0.6236512362957,TRUE,"False Positive","temporal",1.61996402704742,0.230914376,18.9017932,0.12958608,0,0.024551123,1,6.3,1,1,1,1,4,0,0,0,1198428.433,854677.8383
"13670","X0","X1",0.537795186042786,0.537795186042786,TRUE,"False Positive","spatial",3.35658691233543,0.03771692,5.357986,0.01066387,0,0.02121304,1,15.2,2,1,1,1,3,0,1,1,1191542,841116.8
"13670","X0","X1",0.752583235502243,0.752583235502243,TRUE,"False Positive","temporal",3.35658691233543,0.03771692,5.357986,0.01066387,0,0.02121304,1,15.2,2,1,1,1,3,0,1,1,1191542,841116.8
"1854","X0","X1",0.725504577159882,0.725504577159882,TRUE,"False Positive","spatial",1.50666799332032,0.107202368,8.3449669,0.052486418,0,0.099232264,1,13.3,1,2,2,1,3,0,0,0,1195486.172,826948.9035
"1854","X0","X1",0.564555108547211,0.564555108547211,TRUE,"False Positive","temporal",1.50666799332032,0.107202368,8.3449669,0.052486418,0,0.099232264,1,13.3,1,2,2,1,3,0,0,0,1195486.172,826948.9035
"11942","X0","X1",0.63189172744751,0.63189172744751,TRUE,"False Positive","spatial",2.1310479226813,0.03415382,20.75661,0.008461166,0,0.07475057,1,11.7,2,1,2,1,3,0,0,0,1194729,830513
"11942","X0","X1",0.657932251691818,0.657932251691818,TRUE,"False Positive","temporal",2.1310479226813,0.03415382,20.75661,0.008461166,0,0.07475057,1,11.7,2,1,2,1,3,0,0,0,1194729,830513
"8968","X0","X1",0.738619446754456,0.738619446754456,TRUE,"False Positive","spatial",2.58711310327037,0.00145877,5.635597,0.01884442,0,0.1195501,1,18.9,2,1,1,1,3,0,0,0,1195939,828670
"8968","X0","X1",0.55036461353302,0.55036461353302,TRUE,"False Positive","temporal",2.58711310327037,0.00145877,5.635597,0.01884442,0,0.1195501,1,18.9,2,1,1,1,3,0,0,0,1195939,828670
"9635","X1","X0",0.341725617647171,0.658274382352829,TRUE,"False Negative","spatial",2.68340673714597,0.1085269,8.466343,0.04301484,0,0.05535883,1,6.8,1,1,1,1,4,0,0,0,1192330,855149.9
"9635","X0","X1",0.630612701177597,0.630612701177597,TRUE,"False Positive","temporal",2.68340673714597,0.1085269,8.466343,0.04301484,0,0.05535883,1,6.8,1,1,1,1,4,0,0,0,1192330,855149.9
"753","X1","X0",0.290838479995728,0.709161520004272,TRUE,"False Negative","spatial",2.49873872302305,0.056450255,6.0356569,0.005947958,0,0.018850815,1,15.2,2,1,1,1,4,0,1,1,1186315.473,851879.8353
"753","X0","X1",0.579688280820847,0.579688280820847,TRUE,"False Positive","temporal",2.49873872302305,0.056450255,6.0356569,0.005947958,0,0.018850815,1,15.2,2,1,1,1,4,0,1,1,1186315.473,851879.8353
"810","X1","X0",0.24906687438488,0.75093312561512,TRUE,"False Negative","spatial",2.5082351488712,0.007825355,5.3968577,0.015423713,0,0.008888186,1,22.4,2,1,1,1,6,1,0,1,1176086.396,859895.9961
"810","X1","X0",0.462409257888794,0.537590742111206,TRUE,"False Negative","temporal",2.5082351488712,0.007825355,5.3968577,0.015423713,0,0.008888186,1,22.4,2,1,1,1,6,1,0,1,1176086.396,859895.9961
"3939","X0","X1",0.727435886859894,0.727435886859894,TRUE,"False Positive","spatial",1.94863604871417,0.033737369,13.4265466,0.091802802,0,0.161160869,1,8.8,1,1,1,1,2,0,0,0,1198487.441,817319.7502
"3939","X0","X1",0.560820132493973,0.560820132493973,TRUE,"False Positive","temporal",1.94863604871417,0.033737369,13.4265466,0.091802802,0,0.161160869,1,8.8,1,1,1,1,2,0,0,0,1198487.441,817319.7502
"291","X0","X1",0.634021818637848,0.634021818637848,TRUE,"False Positive","spatial",2.95415745351224,0.017154816,10.6140105,0,0,0.194998396,1,7.7,2,2,1,1,2,0,0,0,1190887.534,832812.2444
"291","X0","X1",0.654191374778748,0.654191374778748,TRUE,"False Positive","temporal",2.95415745351224,0.017154816,10.6140105,0,0,0.194998396,1,7.7,2,2,1,1,2,0,0,0,1190887.534,832812.2444
"6156","X1","X0",0.259768426418304,0.740231573581696,TRUE,"False Negative","spatial",1.84468252844159,0.04722558,10.09642,0.1474397,0,0.007297282,1,10.5,1,1,1,1,4,0,0,0,1193147,861023.3
"6156","X0","X1",0.547728627920151,0.547728627920151,TRUE,"False Positive","temporal",1.84468252844159,0.04722558,10.09642,0.1474397,0,0.007297282,1,10.5,1,1,1,1,4,0,0,0,1193147,861023.3
"2202","X1","X0",0.405387222766876,0.594612777233124,TRUE,"False Negative","spatial",0.877682506712382,0.040381602,5.2083805,0.006392968,0,0.057293384,1,12.1,1,1,1,1,5,1,0,1,1194217.714,875985.2262
"2202","X1","X0",0.306834697723389,0.693165302276611,TRUE,"False Negative","temporal",0.877682506712382,0.040381602,5.2083805,0.006392968,0,0.057293384,1,12.1,1,1,1,1,5,1,0,1,1194217.714,875985.2262
"6696","X0","X1",0.772510051727295,0.772510051727295,TRUE,"False Positive","spatial",1.81020208456767,0.0781438,22.1206,0.004279319,0,0.0830295,1,21.3,2,1,2,1,2,0,4,4,1197087,823783.8
"6696","X0","X1",0.515214622020721,0.515214622020721,TRUE,"False Positive","temporal",1.81020208456767,0.0781438,22.1206,0.004279319,0,0.0830295,1,21.3,2,1,2,1,2,0,4,4,1197087,823783.8
"11410","X0","X1",0.740821301937103,0.740821301937103,TRUE,"False Positive","spatial",1.47825579734382,0.015870405,8.8119023,0.005046719,0,0.244999819,1,17.1,1,1,1,1,7,0,0,0,1184531.157,848630.5083
"11410","X0","X1",0.546617120504379,0.546617120504379,TRUE,"False Positive","temporal",1.47825579734382,0.015870405,8.8119023,0.005046719,0,0.244999819,1,17.1,1,1,1,1,7,0,0,0,1184531.157,848630.5083
"12723","X0","X1",0.658694922924042,0.658694922924042,TRUE,"False Positive","spatial",1.98055814579454,0.09056567,7.752788,0.03697121,0.003524869,0.09787342,1,10,1,1,2,1,2,0,0,0,1199985,811405
"12723","X0","X1",0.628574550151825,0.628574550151825,TRUE,"False Positive","temporal",1.98055814579454,0.09056567,7.752788,0.03697121,0.003524869,0.09787342,1,10,1,1,2,1,2,0,0,0,1199985,811405
"13157","X1","X0",0.262771517038345,0.737228482961655,TRUE,"False Negative","spatial",1.4254679874838,0.05462657,7.443606,0,0,0.01368498,1,11.4,1,1,2,1,6,0,0,0,1178483,864495.6
"13157","X0","X1",0.549891859292984,0.549891859292984,TRUE,"False Positive","temporal",1.4254679874838,0.05462657,7.443606,0,0,0.01368498,1,11.4,1,1,2,1,6,0,0,0,1178483,864495.6
"9876","X0","X1",0.76514196395874,0.76514196395874,TRUE,"False Positive","spatial",1.50438384530614,0.02400051,11.76117,0.02076505,0,0.1352591,1,9.7,2,2,2,1,2,0,1,1,1192590,813997.9
"9876","X0","X1",0.52153953909874,0.52153953909874,TRUE,"False Positive","temporal",1.50438384530614,0.02400051,11.76117,0.02076505,0,0.1352591,1,9.7,2,2,2,1,2,0,1,1,1192590,813997.9
"3786","X1","X0",0.306467711925507,0.693532288074493,TRUE,"False Negative","spatial",1.89532742379615,0,31.7310136,0.032028799,0,0.006372969,1,11.1,1,2,2,1,5,0,1,1,1188472.388,866896.6969
"3786","X0","X1",0.591992318630219,0.591992318630219,TRUE,"False Positive","temporal",1.89532742379615,0,31.7310136,0.032028799,0,0.006372969,1,11.1,1,2,2,1,5,0,1,1,1188472.388,866896.6969
"10025","X0","X1",0.687630295753479,0.687630295753479,TRUE,"False Positive","spatial",2.46669881025173,0.002588067,2.8496127,0.004538856,0,0.118719902,1,12.9,1,1,2,1,2,0,0,0,1198209.95,808022.2744
"10025","X0","X1",0.597753882408142,0.597753882408142,TRUE,"False Positive","temporal",2.46669881025173,0.002588067,2.8496127,0.004538856,0,0.118719902,1,12.9,1,1,2,1,2,0,0,0,1198209.95,808022.2744
"26","X0","X1",0.777640998363495,0.777640998363495,TRUE,"False Positive","spatial",2.3782167284585,0.063022206,6.7860703,0.003621975,0,0.369557655,1,18.2,1,2,1,1,3,1,0,1,1191458.531,850663.455
"26","X1","X0",0.492429375648499,0.507570624351501,TRUE,"False Negative","temporal",2.3782167284585,0.063022206,6.7860703,0.003621975,0,0.369557655,1,18.2,1,2,1,1,3,1,0,1,1191458.531,850663.455
"2921","X1","X0",0.216735348105431,0.783264651894569,TRUE,"False Negative","spatial",1.93543240534411,0.018280867,18.5039991,0.044725931,0,0.004253693,1,13.3,2,1,1,1,4,0,0,0,1192732.194,863968.1504
"2921","X0","X1",0.501615464687347,0.501615464687347,TRUE,"False Positive","temporal",1.93543240534411,0.018280867,18.5039991,0.044725931,0,0.004253693,1,13.3,2,1,1,1,4,0,0,0,1192732.194,863968.1504
"4260","X1","X0",0.453518867492676,0.546481132507324,TRUE,"False Negative","spatial",1.79561196984076,0.010798535,0.7700402,0.095320966,0,0.000326143,1,19.5,1,1,1,1,4,2,1,3,1189333.54,855588.167099999
"4260","X1","X0",0.261653125286102,0.738346874713898,TRUE,"False Negative","temporal",1.79561196984076,0.010798535,0.7700402,0.095320966,0,0.000326143,1,19.5,1,1,1,1,4,2,1,3,1189333.54,855588.167099999
"6712","X0","X1",0.675962030887604,0.675962030887604,TRUE,"False Positive","spatial",2.15450361847794,0.06324177,12.88151,0.02066327,0,0.114305,1,2.5,1,1,1,1,7,0,0,0,1185826,842794.9
"6712","X0","X1",0.608385354280472,0.608385354280472,TRUE,"False Positive","temporal",2.15450361847794,0.06324177,12.88151,0.02066327,0,0.114305,1,2.5,1,1,1,1,7,0,0,0,1185826,842794.9
"7339","X1","X0",0.320760369300842,0.679239630699158,TRUE,"False Negative","spatial",1.55600320626479,0.1759507,6.653238,0,0,0.1085643,1,13.2,1,1,1,1,6,0,0,0,1173973,854349.2
"11109","X1","X0",0.320760369300842,0.679239630699158,TRUE,"False Negative","spatial",1.55450421295476,0.1759507,6.653238,0,0,0.1085643,1,13.2,1,1,1,1,6,0,0,0,1173973,854349.2
"7339","X0","X1",0.604766517877579,0.604766517877579,TRUE,"False Positive","temporal",1.55600320626479,0.1759507,6.653238,0,0,0.1085643,1,13.2,1,1,1,1,6,0,0,0,1173973,854349.2
"11109","X0","X1",0.604766517877579,0.604766517877579,TRUE,"False Positive","temporal",1.55450421295476,0.1759507,6.653238,0,0,0.1085643,1,13.2,1,1,1,1,6,0,0,0,1173973,854349.2
"12766","X0","X1",0.68111252784729,0.68111252784729,TRUE,"False Positive","spatial",3.10409398316393,0.04010469,14.52862,0.008350389,0,0.2497083,1,25,1,1,1,1,7,0,0,0,1184517,849079.7
"12766","X0","X1",0.602622956037521,0.602622956037521,TRUE,"False Positive","temporal",3.10409398316393,0.04010469,14.52862,0.008350389,0,0.2497083,1,25,1,1,1,1,7,0,0,0,1184517,849079.7
"9026","X0","X1",0.714202523231506,0.714202523231506,TRUE,"False Positive","spatial",1.39176118290848,0.019043188,5.0295649,0,0,0.196431194,1,12.6,1,1,1,1,7,1,0,1,1185182.943,847378.9342
"9026","X1","X0",0.430496990680695,0.569503009319305,TRUE,"False Negative","temporal",1.39176118290848,0.019043188,5.0295649,0,0,0.196431194,1,12.6,1,1,1,1,7,1,0,1,1185182.943,847378.9342
"733","X1","X0",0.2950399518013,0.7049600481987,TRUE,"False Negative","spatial",1.22647336907221,0.222317734,7.4901052,0.010439743,0,0.083335807,1,15.6,1,2,1,1,6,0,0,0,1177410.559,854918.354
"733","X0","X1",0.578457087278366,0.578457087278366,TRUE,"False Positive","temporal",1.22647336907221,0.222317734,7.4901052,0.010439743,0,0.083335807,1,15.6,1,2,1,1,6,0,0,0,1177410.559,854918.354
"10122","X1","X0",0.381917476654053,0.618082523345947,TRUE,"False Negative","spatial",2.03987215666688,0.00274524,0.7956734,0,0,0.00227691,1,23,2,1,2,1,6,1,1,2,1180583.54,861096.525
"10122","X1","X0",0.334909200668335,0.665090799331665,TRUE,"False Negative","temporal",2.03987215666688,0.00274524,0.7956734,0,0,0.00227691,1,23,2,1,2,1,6,1,1,2,1180583.54,861096.525
"3545","X0","X1",0.5739386677742,0.5739386677742,TRUE,"False Positive","spatial",2.42152979236527,0.037137369,14.8561035,0.075440209,0,0.049564152,1,14,2,1,2,1,3,0,0,0,1195422.123,832178.9048
